ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
28_908_3121_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,0% Laden,tonne.km,kg CO2e,
28_908_3122_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,50% Laden,tonne.km,kg CO2e,0.06206
28_908_3123_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,100% Laden,tonne.km,kg CO2e,0.03624
28_908_3124_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,Average laden,tonne.km,kg CO2e,0.05168
28_908_3121_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,0% Laden,km,kg CO2e,0.1914
28_908_3122_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,50% Laden,km,kg CO2e,0.22823
28_908_3123_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,100% Laden,km,kg CO2e,0.26506
28_908_3124_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,Average laden,km,kg CO2e,0.23978
28_908_3121_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,0% Laden,miles,kg CO2e,0.30803
28_908_3122_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,50% Laden,miles,kg CO2e,0.3673
28_908_3123_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,100% Laden,miles,kg CO2e,0.42657
28_908_3124_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,,Average laden,miles,kg CO2e,0.3859
28_908_3125_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kg CO2e,
28_908_3126_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kg CO2e,0.03167
28_908_3127_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kg CO2e,0.019
28_908_3128_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,tonne.km,kg CO2e,0.03167
28_908_3125_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kg CO2e,0.17199
28_908_3126_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kg CO2e,0.21499
28_908_3127_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kg CO2e,0.25799
28_908_3128_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,km,kg CO2e,0.21499
28_908_3125_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kg CO2e,0.27679
28_908_3126_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kg CO2e,0.34599
28_908_3127_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kg CO2e,0.41519
28_908_3128_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average laden,miles,kg CO2e,0.34599
28_908_3129_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,tonne.km,kg CO2e,
28_908_3130_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,tonne.km,kg CO2e,0.02602
28_908_3131_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,tonne.km,kg CO2e,0.01626
28_908_3132_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,Average laden,tonne.km,kg CO2e,0.02086
28_908_3129_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,km,kg CO2e,0.17602
28_908_3130_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,km,kg CO2e,0.23469
28_908_3131_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,km,kg CO2e,0.29336
28_908_3132_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,Average laden,km,kg CO2e,0.25581
28_908_3129_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,kg CO2e,0.28327
28_908_3130_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,kg CO2e,0.37769
28_908_3131_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,kg CO2e,0.47212
28_908_3132_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),,Average laden,miles,kg CO2e,0.41169
28_908_3133_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kg CO2e,
28_908_3134_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg CO2e,0.02617
28_908_3135_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2e,0.01634
28_908_3136_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2e,0.02114
28_908_3133_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,0% Laden,km,kg CO2e,0.17583
28_908_3134_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,50% Laden,km,kg CO2e,0.23379
28_908_3135_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2e,0.29175
28_908_3136_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2e,0.25395
28_908_3133_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,0% Laden,miles,kg CO2e,0.28297
28_908_3134_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,50% Laden,miles,kg CO2e,0.37625
28_908_3135_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e,0.46952
28_908_3136_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e,0.40869
28_908_3137_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e,
28_908_3138_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e,0.03387
28_908_3139_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e,0.02062
28_908_3140_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e,0.02769
28_908_3137_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.1822
28_908_3138_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e,0.23157
28_908_3139_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e,0.28095
28_908_3140_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e,0.24824
28_908_3137_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e,0.29322
28_908_3138_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e,0.37268
28_908_3139_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e,0.45215
