ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
25_300_3250_4_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Hybrid,km,kg CO2e of N2O per unit,
25_300_3251_4_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,CNG,km,kg CO2e,
25_300_3251_4_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,CNG,km,kg CO2e of CO2 per unit,
25_300_3251_4_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,CNG,km,kg CO2e of CH4 per unit,
25_300_3251_4_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,CNG,km,kg CO2e of N2O per unit,
25_300_3252_4_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,LPG,km,kg CO2e,
25_300_3252_4_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,LPG,km,kg CO2e of CO2 per unit,
25_300_3252_4_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,LPG,km,kg CO2e of CH4 per unit,
25_300_3252_4_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,LPG,km,kg CO2e of N2O per unit,
25_300_3012_4_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Unknown,km,kg CO2e,0.15473
25_300_3012_4_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Unknown,km,kg CO2e of CO2 per unit,0.15355
25_300_3012_4_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Unknown,km,kg CO2e of CH4 per unit,0.00018
25_300_3012_4_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Unknown,km,kg CO2e of N2O per unit,0.001
25_300_3013_4_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.08477
25_300_3013_4_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.08413
25_300_3013_4_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00034
25_300_3013_4_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.0003
